Product StockKeepingUnit,Price (01s68000002d6IvAAI) EUR,Price (01s68000002d6IvAAI) RON,IsActive
5200614070,,577.51,true
5200614195,,685.35,true
5200614538,,577.51,true
5200614805,,617.15,true
5200615510,,18.1,true
5200617077,,617.15,true
5200617529,,577.51,true
5200617699,2.58,12.81,true
5200617700,3.13,15.54,true
5200617701,2.97,14.75,true
5200617703,3.45,17.13,true
5200617841,,577.51,true
5200617842,,577.51,true
5200617875,,705.05,true
5200617960,,577.51,true
5200617963,,577.51,true
5200617964,,617.15,true
5200617965,,577.51,true
5200617966,,685.35,true
5200617967,,617.15,true
5200617968,,577.51,true
5200617980,,617.15,true
5200617981,,577.51,true
5200617983,,617.15,true
5200617984,,577.51,true
5200619246,57.25,284.23,true
5200620158,,46,true
5200620159,89.06,442.17,true
5200620947,57.66,286.27,true
5200626069,,1,true
5200626123,,1,true
5200626124,,1,true
5200631605,44.57,221.28,true
5200631776,67.88,337.01,true
5200631777,56.39,279.97,true
5200632236,67.88,337.01,true
5200633067,1.06,5.26,true
5200633068,2.11,10.48,true
5200633853,,39.52,true
5200634585,4,19.86,true
5200634868,,1949.76,true
5200634894,6.98,34.65,true
5200634895,7.34,36.44,true
5200634896,8.46,42,true
5200634930,,291.59,true
5200636379,,289.34,true
5200636380,,289.34,true
5200636381,,289.34,true
5200636382,,289.34,true
5200636383,,289.34,true
5200636384,,353.06,true
5200636385,,289.34,true
5200636386,,289.34,true
5200636387,,289.34,true
5200636388,,289.34,true
5200636390,,353.06,true
5200636391,,302.58,true
5200636392,,289.34,true
5200636393,,289.34,true
5200636394,,353.06,true
5200636395,,312.89,true
5200636396,,294.61,true
5200636397,,289.34,true
5200636398,,289.34,true
5200636399,,398.47,true
5200636400,,302.58,true
5200636401,,289.34,true
5200636402,,289.34,true
5200636403,,289.34,true
5200636405,,353.06,true
5200636406,,312.89,true
5200636407,,289.34,true
5200636408,,289.34,true
5200636409,,398.47,true
5200636410,,312.89,true
5200636411,,289.34,true
5200636412,,289.34,true
5200636413,,289.34,true
5200636414,,398.47,true
5200636415,,294.61,true
5200636416,,289.34,true
5200636417,,289.34,true
5200636418,,289.34,true
5200636419,,353.06,true
5200636420,,289.34,true
5200636421,,289.34,true
5200636422,,289.34,true
5200636423,,289.34,true
5200636424,,302.58,true
5200636425,,289.34,true
5200636426,,289.34,true
5200636427,,289.34,true
5200636428,,289.34,true
5200636429,,353.06,true
5200636430,,289.34,true
5200636431,,289.34,true
5200636432,,289.34,true
5200636433,,289.34,true
5200636434,,353.06,true
5200636435,,302.58,true
5200636436,,289.34,true
5200636437,,289.34,true
5200636438,,289.34,true
5200636439,,353.06,true
5200636440,,302.58,true
5200636441,,289.34,true
5200636442,,289.34,true
5200636443,,289.34,true
5200636444,,353.06,true
5200636445,,302.58,true
5200636446,,289.34,true
5200636447,,289.34,true
5200636448,,289.34,true
5200636450,,353.06,true
5200636451,,312.89,true
5200636452,,289.34,true
5200636453,,289.34,true
5200636459,,353.06,true
5200636460,,312.89,true
5200636461,,289.34,true
5200636462,,289.34,true
5200636464,,353.06,true
5200636465,,302.58,true
5200636466,,289.34,true
5200636467,,289.34,true
5200636469,,353.06,true
5200636470,,302.58,true
5200636471,,289.34,true
5200636472,,289.34,true
5200636473,,398.47,true
5200636474,,353.06,true
5200636475,,302.58,true
5200636476,,294.61,true
5200636477,,294.61,true
5200636478,,353.06,true
5200636479,,289.34,true
5200636480,,289.34,true
5200636481,,289.34,true
5200636482,,289.34,true
5200636484,,353.06,true
5200636485,,302.58,true
5200636486,,294.61,true
5200636487,,294.61,true
5200636488,,289.34,true
5200636489,,289.34,true
5200636490,,289.34,true
5200636491,,289.34,true
5200636492,,398.47,true
5200636493,,353.06,true
5200636494,,312.89,true
5200636495,,294.61,true
5200636496,,289.34,true
5200636497,,398.47,true
5200636498,,353.06,true
5200636499,,312.89,true
5200636500,,312.89,true
5200636501,,294.61,true
5200636502,,353.06,true
5200636505,,289.34,true
5200636506,,289.34,true
5200636507,,302.58,true
5200636509,,289.34,true
5200636510,,289.34,true
5200636511,,289.34,true
5200636512,,353.06,true
5200636513,,289.34,true
5200636514,,289.34,true
5200636515,,289.34,true
5200636516,,289.34,true
5200636517,,302.58,true
5200636518,,289.34,true
5200636519,,289.34,true
5200636520,,289.34,true
5200636521,,289.34,true
5200636522,,302.58,true
5200636523,,289.34,true
5200636525,,289.34,true
5200636526,,289.34,true
5200636528,,312.89,true
5200636529,,289.34,true
5200636530,,289.34,true
5200636531,,289.34,true
5200636534,,289.34,true
5200636535,,289.34,true
5200636536,,289.34,true
5200636542,,312.89,true
5200636543,,302.58,true
5200636544,,289.34,true
5200636545,,289.34,true
5200636546,,289.34,true
5200636547,,398.47,true
5200636548,,353.06,true
5200636549,,312.89,true
5200636550,,289.34,true
5200636551,,289.34,true
5200636553,,398.47,true
5200636554,,353.06,true
5200636555,,353.06,true
5200636557,,398.47,true
5200636558,,312.89,true
5200636559,,294.61,true
5200636560,,289.34,true
5200636561,,398.47,true
5200636562,,312.89,true
5200636563,,312.89,true
5200636564,,353.06,true
5200636565,,289.34,true
5200636566,,312.89,true
5200636567,,289.34,true
5200636568,,289.34,true
5200636569,,289.34,true
5200636570,,289.34,true
5200636571,,294.61,true
5200636572,,289.34,true
5200636573,,289.34,true
5200636574,,289.34,true
5200636575,,302.58,true
5200636576,,353.06,true
5200636577,,289.34,true
5200636578,,289.34,true
5200636579,,289.34,true
5200636580,,289.34,true
5200636581,,289.34,true
5200636582,,302.58,true
5200636584,,289.34,true
5200636585,,289.34,true
5200636586,,302.58,true
5200636587,,353.06,true
5200636588,,289.34,true
5200636589,,289.34,true
5200636590,,312.89,true
5200636591,,289.34,true
5200636592,,289.34,true
5200636593,,294.61,true
5200636594,,312.89,true
5200636595,,289.34,true
5200636596,,289.34,true
5200636597,,289.34,true
5200636598,,289.34,true
5200636599,,289.34,true
5200636600,,289.34,true
5200636601,,289.34,true
5200636602,,294.61,true
5200636603,,289.34,true
5200636604,,289.34,true
5200636605,,289.34,true
5200636606,,289.34,true
5200636607,,289.34,true
5200636608,,289.34,true
5200636609,,294.61,true
5200636610,,289.34,true
5200636611,,289.34,true
5200636612,,289.34,true
5200636613,,294.61,true
5200636614,,302.58,true
5200636615,,289.34,true
5200636616,,289.34,true
5200636617,,289.34,true
5200636618,,302.58,true
5200636619,,289.34,true
5200636620,,289.34,true
5200636621,,289.34,true
5200636622,,294.61,true
5200636623,,294.61,true
5200636624,,289.34,true
5200636625,,289.34,true
5200636626,,289.34,true
5200636627,,289.34,true
5200636628,,289.34,true
5200636629,,289.34,true
5200636630,,289.34,true
5200636631,,289.34,true
5200636632,,353.06,true
5200636633,,289.34,true
5200636634,,289.34,true
5200636635,,289.34,true
5200636636,,289.34,true
5200636638,,353.06,true
5200636639,,302.58,true
5200636640,,289.34,true
5200636641,,289.34,true
5200636642,,353.06,true
5200636643,,312.89,true
5200636644,,294.61,true
5200636645,,289.34,true
5200636646,,289.34,true
5200636647,,398.47,true
5200636648,,302.58,true
5200636649,,289.34,true
5200636650,,289.34,true
5200636651,,289.34,true
5200636653,,353.06,true
5200636654,,312.89,true
5200636655,,289.34,true
5200636656,,289.34,true
5200636657,,398.47,true
5200636658,,312.89,true
5200636659,,289.34,true
5200636660,,289.34,true
5200636661,,289.34,true
5200636662,,398.47,true
5200636663,,294.61,true
5200636664,,289.34,true
5200636665,,289.34,true
5200636666,,289.34,true
5200636667,,353.06,true
5200636668,,289.34,true
5200636669,,289.34,true
5200636670,,289.34,true
5200636671,,289.34,true
5200636672,,302.58,true
5200636673,,289.34,true
5200636674,,289.34,true
5200636675,,289.34,true
5200636676,,289.34,true
5200636677,,353.06,true
5200636678,,289.34,true
5200636679,,289.34,true
5200636680,,289.34,true
5200636681,,289.34,true
5200636682,,353.06,true
5200636683,,302.58,true
5200636684,,289.34,true
5200636685,,289.34,true
5200636686,,289.34,true
5200636687,,353.06,true
5200636688,,302.58,true
5200636689,,289.34,true
5200636690,,289.34,true
5200636691,,289.34,true
5200636692,,353.06,true
5200636693,,302.58,true
5200636694,,289.34,true
5200636695,,289.34,true
5200636696,,289.34,true
5200636698,,353.06,true
5200636699,,312.89,true
5200636700,,289.34,true
5200636701,,289.34,true
5200636707,,353.06,true
5200636708,,312.89,true
5200636709,,289.34,true
5200636710,,289.34,true
5200636712,,353.06,true
5200636713,,302.58,true
5200636714,,289.34,true
5200636715,,289.34,true
5200636717,,353.06,true
5200636718,,302.58,true
5200636719,,289.34,true
5200636720,,289.34,true
5200636721,,398.47,true
5200636722,,353.06,true
5200636723,,302.58,true
5200636724,,294.61,true
5200636725,,294.61,true
5200636726,,353.06,true
5200636727,,289.34,true
5200636728,,289.34,true
5200636729,,289.34,true
5200636730,,289.34,true
5200636732,,353.06,true
5200636733,,302.58,true
5200636734,,294.61,true
5200636735,,294.61,true
5200636736,,289.34,true
5200636737,,289.34,true
5200636738,,289.34,true
5200636739,,289.34,true
5200636740,,398.47,true
5200636741,,353.06,true
5200636742,,312.89,true
5200636743,,294.61,true
5200636744,,289.34,true
5200636745,,398.47,true
5200636746,,353.06,true
5200636747,,312.89,true
5200636748,,312.89,true
5200636749,,294.61,true
5200636750,,353.06,true
5200636753,,289.34,true
5200636754,,289.34,true
5200636755,,302.58,true
5200636757,,289.34,true
5200636758,,289.34,true
5200636759,,289.34,true
5200636760,,353.06,true
5200636761,,289.34,true
5200636762,,289.34,true
5200636763,,289.34,true
5200636764,,289.34,true
5200636765,,302.58,true
5200636766,,289.34,true
5200636767,,289.34,true
5200636768,,289.34,true
5200636769,,289.34,true
5200636770,,302.58,true
5200636771,,289.34,true
5200636773,,289.34,true
5200636774,,289.34,true
5200636776,,312.89,true
5200636777,,289.34,true
5200636778,,289.34,true
5200636779,,289.34,true
5200636782,,289.34,true
5200636783,,289.34,true
5200636784,,289.34,true
5200636790,,312.89,true
5200636791,,302.58,true
5200636792,,289.34,true
5200636793,,289.34,true
5200636794,,289.34,true
5200636795,,398.47,true
5200636796,,353.06,true
5200636797,,312.89,true
5200636798,,289.34,true
5200636799,,289.34,true
5200636801,,398.47,true
5200636802,,353.06,true
5200636803,,353.06,true
5200636805,,398.47,true
5200636806,,312.89,true
5200636807,,294.61,true
5200636808,,289.34,true
5200636809,,398.47,true
5200636810,,312.89,true
5200636811,,312.89,true
5200636812,,353.06,true
5200636813,,289.34,true
5200636814,,312.89,true
5200636815,,289.34,true
5200636816,,289.34,true
5200636817,,289.34,true
5200636818,,289.34,true
5200636819,,294.61,true
5200636820,,289.34,true
5200636821,,289.34,true
5200636822,,289.34,true
5200636823,,302.58,true
5200636824,,353.06,true
5200636825,,289.34,true
5200636826,,289.34,true
5200636827,,289.34,true
5200636828,,289.34,true
5200636829,,289.34,true
5200636830,,302.58,true
5200636832,,289.34,true
5200636833,,289.34,true
5200636834,,302.58,true
5200636835,,353.06,true
5200636836,,289.34,true
5200636837,,289.34,true
5200636838,,312.89,true
5200636839,,289.34,true
5200636840,,289.34,true
5200636841,,294.61,true
5200636842,,312.89,true
5200636843,,289.34,true
5200636844,,289.34,true
5200636845,,289.34,true
5200636846,,289.34,true
5200636847,,289.34,true
5200636848,,289.34,true
5200636849,,289.34,true
5200636850,,294.61,true
5200636851,,289.34,true
5200636852,,289.34,true
5200636853,,289.34,true
5200636854,,289.34,true
5200636855,,289.34,true
5200636856,,289.34,true
5200636857,,294.61,true
5200636858,,289.34,true
5200636859,,289.34,true
5200636860,,289.34,true
5200636861,,294.61,true
5200636862,,302.58,true
5200636863,,289.34,true
5200636864,,289.34,true
5200636865,,289.34,true
5200636866,,302.58,true
5200636867,,289.34,true
5200636868,,289.34,true
5200636869,,289.34,true
5200636870,,294.61,true
5200636871,,294.61,true
5200636872,,289.34,true
5200636873,,289.34,true
5200636874,,289.34,true
5200636875,,289.34,true
5200636876,,289.34,true
5200636877,,289.34,true
5200636878,,289.34,true
5200636879,,289.34,true
5200636880,,353.06,true
5200636881,,289.34,true
5200636882,,289.34,true
5200636883,,289.34,true
5200636884,,289.34,true
5200636886,,353.06,true
5200636887,,302.58,true
5200636888,,289.34,true
5200636889,,289.34,true
5200636890,,353.06,true
5200636891,,312.89,true
5200636892,,294.61,true
5200636893,,289.34,true
5200636894,,289.34,true
5200636895,,398.47,true
5200636896,,302.58,true
5200636897,,289.34,true
5200636898,,289.34,true
5200636899,,289.34,true
5200636901,,353.06,true
5200636902,,312.89,true
5200636903,,289.34,true
5200636904,,289.34,true
5200636905,,398.47,true
5200636906,,312.89,true
5200636907,,289.34,true
5200636908,,289.34,true
5200636909,,289.34,true
5200636910,,398.47,true
5200636911,,294.61,true
5200636912,,289.34,true
5200636913,,289.34,true
5200636914,,289.34,true
5200636915,,353.06,true
5200636916,,289.34,true
5200636917,,289.34,true
5200636918,,289.34,true
5200636919,,289.34,true
5200636920,,302.58,true
5200636921,,289.34,true
5200636922,,289.34,true
5200636923,,289.34,true
5200636924,,289.34,true
5200636925,,353.06,true
5200636926,,289.34,true
5200636927,,289.34,true
5200636928,,289.34,true
5200636929,,289.34,true
5200636930,,353.06,true
5200636931,,302.58,true
5200636932,,289.34,true
5200636933,,289.34,true
5200636934,,289.34,true
5200636935,,353.06,true
5200636936,,302.58,true
5200636937,,289.34,true
5200636938,,289.34,true
5200636939,,289.34,true
5200636940,,353.06,true
5200636941,,302.58,true
5200636942,,289.34,true
5200636943,,289.34,true
5200636944,,289.34,true
5200636946,,353.06,true
5200636947,,312.89,true
5200636948,,289.34,true
5200636949,,289.34,true
5200636955,,353.06,true
5200636956,,312.89,true
5200636957,,289.34,true
5200636958,,289.34,true
5200636960,,353.06,true
5200636961,,302.58,true
5200636962,,289.34,true
5200636963,,289.34,true
5200636965,,353.06,true
5200636966,,302.58,true
5200636967,,289.34,true
5200636968,,289.34,true
5200636969,,398.47,true
5200636970,,353.06,true
5200636971,,302.58,true
5200636972,,294.61,true
5200636973,,294.61,true
5200636974,,353.06,true
5200636975,,289.34,true
5200636976,,289.34,true
5200636977,,289.34,true
5200636978,,289.34,true
5200636980,,353.06,true
5200636981,,302.58,true
5200636982,,294.61,true
5200636983,,294.61,true
5200636984,,289.34,true
5200636985,,289.34,true
5200636986,,289.34,true
5200636987,,289.34,true
5200636988,,398.47,true
5200636989,,353.06,true
5200636990,,312.89,true
5200636991,,294.61,true
5200636992,,289.34,true
5200636993,,398.47,true
5200636994,,353.06,true
5200636995,,312.89,true
5200636996,,312.89,true
5200636997,,294.61,true
5200636998,,353.06,true
5200637001,,289.34,true
5200637002,,289.34,true
5200637003,,302.58,true
5200637005,,289.34,true
5200637006,,289.34,true
5200637007,,289.34,true
5200637008,,353.06,true
5200637009,,289.34,true
5200637010,,289.34,true
5200637011,,289.34,true
5200637012,,289.34,true
5200637013,,302.58,true
5200637014,,289.34,true
5200637015,,289.34,true
5200637016,,289.34,true
5200637017,,289.34,true
5200637018,,302.58,true
5200637019,,289.34,true
5200637021,,289.34,true
5200637022,,289.34,true
5200637024,,312.89,true
5200637025,,289.34,true
5200637026,,289.34,true
5200637027,,289.34,true
5200637030,,289.34,true
5200637031,,289.34,true
5200637032,,289.34,true
5200637038,,312.89,true
5200637039,,302.58,true
5200637040,,289.34,true
5200637041,,289.34,true
5200637042,,289.34,true
5200637043,,398.47,true
5200637044,,353.06,true
5200637045,,312.89,true
5200637046,,289.34,true
5200637047,,289.34,true
5200637049,,398.47,true
5200637050,,353.06,true
5200637051,,353.06,true
5200637053,,398.47,true
5200637054,,312.89,true
5200637055,,294.61,true
5200637056,,289.34,true
5200637057,,398.47,true
5200637058,,312.89,true
5200637059,,312.89,true
5200637060,,353.06,true
5200637061,,289.34,true
5200637062,,312.89,true
5200637063,,289.34,true
5200637064,,289.34,true
5200637065,,289.34,true
5200637066,,289.34,true
5200637067,,294.61,true
5200637068,,289.34,true
5200637069,,289.34,true
5200637070,,289.34,true
5200637071,,302.58,true
5200637072,,353.06,true
5200637073,,289.34,true
5200637074,,289.34,true
5200637075,,289.34,true
5200637076,,289.34,true
5200637077,,289.34,true
5200637078,,302.58,true
5200637080,,289.34,true
5200637081,,289.34,true
5200637082,,302.58,true
5200637083,,353.06,true
5200637084,,289.34,true
5200637085,,289.34,true
5200637086,,312.89,true
5200637087,,289.34,true
5200637088,,289.34,true
5200637089,,294.61,true
5200637090,,312.89,true
5200637091,,289.34,true
5200637092,,289.34,true
5200637093,,289.34,true
5200637094,,289.34,true
5200637095,,289.34,true
5200637096,,289.34,true
5200637097,,289.34,true
5200637098,,294.61,true
5200637099,,289.34,true
5200637100,,289.34,true
5200637101,,289.34,true
5200637102,,289.34,true
5200637103,,289.34,true
5200637104,,289.34,true
5200637105,,294.61,true
5200637106,,289.34,true
5200637107,,289.34,true
5200637108,,289.34,true
5200637109,,294.61,true
5200637110,,302.58,true
5200637111,,289.34,true
5200637112,,289.34,true
5200637113,,289.34,true
5200637114,,302.58,true
5200637115,,289.34,true
5200637116,,289.34,true
5200637117,,289.34,true
5200637118,,294.61,true
5200637119,,294.61,true
5200637120,,289.34,true
5200637121,,289.34,true
5200637122,,289.34,true
5200637123,,291.59,true
5200637124,,291.59,true
5200637125,,291.59,true
5200637126,,291.59,true
5200637127,,291.59,true
5200637128,,309.48,true
5200637129,,299.01,true
5200637130,,291.59,true
5200637131,,291.59,true
5200637132,,291.59,true
5200637133,,424.36,true
5200637134,,424.36,true
5200637135,,309.48,true
5200637136,,291.59,true
5200637137,,291.59,true
5200637138,,424.36,true
5200637139,,309.48,true
5200637140,,299.01,true
5200637141,,291.59,true
5200637142,,291.59,true
5200637143,,424.36,true
5200637144,,309.48,true
5200637145,,291.59,true
5200637146,,291.59,true
5200637147,,291.59,true
5200637148,,424.36,true
5200637149,,323.44,true
5200637150,,309.48,true
5200637151,,291.59,true
5200637152,,291.59,true
5200637153,,424.36,true
5200637154,,309.48,true
5200637155,,299.01,true
5200637156,,291.59,true
5200637157,,291.59,true
5200637158,,424.36,true
5200637159,,291.59,true
5200637160,,291.59,true
5200637161,,291.59,true
