Product StockKeepingUnit,Price (01s68000002Qj2IAAS) RON,Price (01s68000002Qj2IAAS) EUR,IsActive
5200886074,216.64,,true
5200886075,216.64,,true
5200886076,216.98,,true
5200886077,209.31,,true
5200886078,216.98,,true
5200886079,216.64,,true
5200886080,216.98,,true
5200886081,226.41,,true
5200886082,216.64,,true
5200886083,216.64,,true
5200886084,209.31,,true
5200886085,226.41,,true
5200886086,216.64,,true
5200886087,216.64,,true
5200886088,216.98,,true
5200886350,209.31,,true
5200886351,216.98,,true
5200886352,216.64,,true
5200886353,216.98,,true
5200886354,226.41,,true
5200886355,216.64,,true
5200886356,216.64,,true
5200886357,209.31,,true
5200886358,226.41,,true
5200886359,216.64,,true
5200886360,216.64,,true
5200886361,216.98,,true
5200886362,216.64,,true
5200886363,216.98,,true
5200886364,216.98,,true
5200886365,216.98,,true
5200886366,216.98,,true
5200886367,209.31,,true
5200886368,216.64,,true
5200886369,209.31,,true
5200886370,216.64,,true
5200886371,216.98,,true
5200886372,209.31,,true
5200886373,209.31,,true
5200886374,216.98,,true
5200886375,216.64,,true
5200886376,204.11,,true
5200886377,216.98,,true
5200886378,216.98,,true
5200886804,278.93,,true
5200886805,247.14,,true
5200886806,219.02,,true
5200886807,211.81,,true
5200886808,206.23,,true
5200886809,278.93,,true
5200886810,247.14,,true
5200886811,219.02,,true
5200886812,211.81,,true
5200886813,206.23,,true
5200886814,278.93,,true
5200886815,247.14,,true
5200886816,219.02,,true
5200886817,211.81,,true
5200886818,206.23,,true
5200886819,202.54,,true
5200886820,278.93,,true
5200886821,247.14,,true
5200886822,219.02,,true
5200886823,211.81,,true
5200886824,206.23,,true
5200886825,278.93,,true
5200886826,247.14,,true
5200886827,219.02,,true
5200886828,211.81,,true
5200886829,206.23,,true
5200886830,278.93,,true
5200886831,247.14,,true
5200886379,209.31,,true
5200886380,209.31,,true
5200886381,226.41,,true
5200886382,216.64,,true
5200886383,216.98,,true
5200886384,226.41,,true
5200886385,209.31,,true
5200886386,216.98,,true
5200886387,226.41,,true
5200886388,204.11,,true
5200886389,209.31,,true
5200886390,226.41,,true
5200886391,226.41,,true
5200886392,226.41,,true
5200886393,209.31,,true
5200886394,216.64,,true
5200886395,216.64,,true
5200886396,226.41,,true
5200886397,226.41,,true
5200886398,226.41,,true
5200886399,209.31,,true
5200886400,209.31,,true
5200886401,216.98,,true
5200886402,216.64,,true
5200886403,226.41,,true
5200886404,226.41,,true
5200886405,226.41,,true
5200886406,209.31,,true
5200886407,216.64,,true
5200886408,216.64,,true
5200886409,216.98,,true
5200886410,226.41,,true
5200886411,216.98,,true
5200886412,226.41,,true
5200886413,216.64,,true
5200886414,216.64,,true
5200886415,209.31,,true
5200886416,209.31,,true
5200886417,216.64,,true
5200886418,216.98,,true
5200886419,209.31,,true
5200886420,226.41,,true
5200886421,204.11,,true
5200886422,209.31,,true
5200886423,209.31,,true
5200886424,226.41,,true
5200886425,216.64,,true
5200886426,209.31,,true
5200886427,216.64,,true
5200886428,216.64,,true
5200886429,216.64,,true
5200886430,226.41,,true
5200886431,226.41,,true
5200886432,216.98,,true
5200886433,216.98,,true
5200886434,226.41,,true
5200886435,209.31,,true
5200886436,209.31,,true
5200886437,209.31,,true
5200886438,216.64,,true
5200886439,216.64,,true
5200886440,216.64,,true
5200886441,209.31,,true
5200886442,226.41,,true
5200886443,216.98,,true
5200886444,226.41,,true
5200886445,209.31,,true
5200886446,226.41,,true
5200886447,204.11,,true
5200886448,209.31,,true
5200886449,226.41,,true
5200886450,216.64,,true
5200886451,216.98,,true
5200886452,226.41,,true
5200886453,209.31,,true
5200886454,226.41,,true
5200886455,226.41,,true
5200886456,204.11,,true
5200886457,216.98,,true
5200886458,226.41,,true
5200886459,209.31,,true
5200886460,209.31,,true
5200886461,226.41,,true
5200886462,216.64,,true
5200886463,209.31,,true
5200886464,216.64,,true
5200886465,226.41,,true
5200886466,226.41,,true
5200886467,216.64,,true
5200886468,209.31,,true
5200886469,216.98,,true
5200886470,216.98,,true
5200886471,209.31,,true
5200886472,226.41,,true
5200886473,216.98,,true
5200886474,216.64,,true
5200886475,216.64,,true
5200886476,216.98,,true
5200886477,226.41,,true
5200886478,216.98,,true
5200886479,209.31,,true
5200886480,209.31,,true
5200886481,216.64,,true
5200886482,209.31,,true
5200886483,216.64,,true
5200886484,216.98,,true
5200886485,216.64,,true
5200886486,226.41,,true
5200886487,216.98,,true
5200886488,226.41,,true
5200886489,209.31,,true
5200886490,216.98,,true
5200886491,216.98,,true
5200886492,209.31,,true
5200886493,216.64,,true
5200886494,216.98,,true
5200932663,210.36,,true
5200932664,202.54,,true
5200932665,202.54,,true
5200932666,231.39,,true
5200932667,202.54,,true
5200932668,210.36,,true
5200932669,210.36,,true
5200932670,210.36,,true
5200932671,231.39,,true
5200932672,263.8,,true
5200932673,202.54,,true
5200932674,202.54,,true
5200932675,202.54,,true
5200932676,202.54,,true
5200932677,202.54,,true
5200932678,202.54,,true
5200932679,202.54,,true
5200932680,202.54,,true
5200932681,202.54,,true
5200932682,231.39,,true
5200932683,202.54,,true
5200932684,210.36,,true
5200932685,202.54,,true
5200932686,202.54,,true
5200932687,202.54,,true
5200932688,202.54,,true
5200932689,210.36,,true
5200932690,231.39,,true
5200932999,202.54,,true
5200933000,202.54,,true
5200933001,202.54,,true
5200933002,202.54,,true
5200933003,202.54,,true
5200933004,202.54,,true
5200933005,210.36,,true
5200933006,202.54,,true
5200933007,202.54,,true
5200933008,210.36,,true
5200933009,202.54,,true
5200933010,202.54,,true
5200933011,231.39,,true
5200933012,202.54,,true
5200933013,210.36,,true
5200933014,210.36,,true
5200933015,210.36,,true
5200933016,231.39,,true
5200933017,263.8,,true
5200933018,189.34,,true
5200933019,189.34,,true
5200933020,189.34,,true
5200933021,189.34,,true
5200933022,189.34,,true
5200933023,189.34,,true
5200933024,189.34,,true
5200933025,189.34,,true
5200933026,189.34,,true
5200933027,248.21,,true
5200933572,231.39,,true
5200933573,202.54,,true
5200933574,202.54,,true
5200933575,202.54,,true
5200933576,202.54,,true
5200933577,202.54,,true
5200933578,202.54,,true
5200933579,202.54,,true
5200933580,202.54,,true
5200933581,202.54,,true
5200933582,202.54,,true
5200933583,202.54,,true
5200933584,210.36,,true
5200933585,202.54,,true
5200933586,210.36,,true
5200933587,231.39,,true
5200933588,202.54,,true
5200933589,210.36,,true
5200933590,210.36,,true
5200933591,202.54,,true
5200933592,202.54,,true
5200933593,210.36,,true
5200933594,202.54,,true
5200933595,202.54,,true
5200933596,231.39,,true
5200933597,202.54,,true
5200933598,231.39,,true
5200933599,263.8,,true
5200929125,432.01,,true
5200929134,16.37,3.3,true
5200929136,20.13,4.05,true
5200929138,22.83,4.6,true
5200929173,546.2,,true
5200929181,564.7,,true
5200929187,311.26,,true
5200929281,209.31,,true
5200929338,479.75,,true
5200929339,493.54,,true
5200929366,504.59,,true
5200929539,170.02,,true
5200929540,72.92,,true
5200929541,221.2,,true
5200929542,177.2,,true
5200929543,142.18,,true
5200929544,131.82,,true
5200929545,127.38,,true
5200929546,124.38,,true
5200929662,202.54,,true
5200929664,211.81,,true
5200929709,102.87,20.72,true
5200929710,127.2,25.62,true
5200929711,156.04,31.43,true
5200932691,202.54,,true
5200932692,210.36,,true
5200932693,231.39,,true
5200932694,311.26,,true
5200932695,311.26,,true
5200932696,311.26,,true
5200932697,202.54,,true
5200932698,202.54,,true
5200932699,202.54,,true
5200932700,202.54,,true
5200932701,202.54,,true
5200932702,202.54,,true
5200932703,202.54,,true
5200932704,210.36,,true
5200932705,231.39,,true
5200932706,202.54,,true
5200932707,202.54,,true
5200932708,231.39,,true
5200932709,202.54,,true
5200932710,210.36,,true
5200932711,311.26,,true
5200932712,202.54,,true
5200932713,202.54,,true
5200932714,231.39,,true
5200932715,202.54,,true
5200932716,202.54,,true
5200932717,210.36,,true
5200932718,202.54,,true
5200933028,189.34,,true
5200933029,204.35,,true
5200933030,189.34,,true
5200933031,189.34,,true
5200933032,189.34,,true
5200933033,189.34,,true
5200933034,204.35,,true
5200933035,248.21,,true
5200933036,189.34,,true
5200933037,204.35,,true
5200933038,248.21,,true
5200933039,283.07,,true
5200933040,283.07,,true
5200933041,283.07,,true
5200933042,189.34,,true
5200933043,189.34,,true
5200933044,189.34,,true
5200933045,189.34,,true
5200933046,189.34,,true
5200933047,189.34,,true
5200933048,189.34,,true
5200933049,204.35,,true
5200933050,248.21,,true
5200933051,189.34,,true
5200933052,189.34,,true
5200933053,248.21,,true
5200933054,189.34,,true
5200933055,204.35,,true
5200933056,283.07,,true
5200933600,202.54,,true
5200933601,210.36,,true
5200933602,311.26,,true
5200933603,231.39,,true
5200933604,373.52,,true
5200933605,311.26,,true
5200933606,231.39,,true
5200933607,231.39,,true
5200933608,311.26,,true
5200933609,263.8,,true
5200933610,311.26,,true
5200933611,311.26,,true
5200933612,202.54,,true
5200933613,202.54,,true
5200933614,210.36,,true
5200933615,202.54,,true
5200933616,202.54,,true
5200933617,210.36,,true
5200933618,202.54,,true
5200933619,210.36,,true
5200933620,231.39,,true
5200933621,202.54,,true
5200933622,210.36,,true
5200933623,231.39,,true
5200933624,202.54,,true
5200933625,210.36,,true
5200933626,231.39,,true
5200933627,202.54,,true
5200929713,124.77,25.13,true
5200929714,150.49,30.31,true
5200929715,116.21,23.41,true
5200929823,493.54,,true
5200929824,504.59,,true
5200929854,353.66,,true
5200929890,493.54,,true
5200929907,479.49,,true
5200930025,38.14,,true
5200930026,32.19,,true
5200930151,202.54,,true
5200930169,353.66,,true
5200930170,221.81,,true
5200930171,130.93,,true
5200930193,353.66,,true
5200930240,135.72,27.34,true
5200930241,22.24,4.48,true
5200930440,663.76,,true
5200930442,425.24,,true
5200930491,206.51,,true
5200930559,353.66,,true
5200930618,504.59,,true
5200931058,45.91,9.25,true
5200933057,189.34,,true
5200933058,189.34,,true
5200933059,248.21,,true
5200933060,189.34,,true
5200933061,189.34,,true
5200933062,204.35,,true
5200933063,189.34,,true
5200933064,189.34,,true
5200933065,248.21,,true
5200933066,189.34,,true
5200933067,189.34,,true
5200933068,283.07,,true
5200933069,189.34,,true
5200933070,189.34,,true
5200933071,204.35,,true
5200933072,189.34,,true
5200933073,204.35,,true
5200933074,262.36,,true
5200933075,189.34,,true
5200933076,204.35,,true
5200933077,283.07,,true
5200933078,283.07,,true
5200933079,283.07,,true
5200933080,283.07,,true
5200933081,283.07,,true
5200933082,283.07,,true
5200933083,283.07,,true
5200933084,262.36,,true
5200933085,301.13,,true
5200933173,204.35,,true
5200933174,189.34,,true
5200933175,189.34,,true
5200933176,189.34,,true
5200933177,204.35,,true
5200933178,189.34,,true
5200933179,189.34,,true
5200933180,189.34,,true
5200933181,189.34,,true
5200933182,189.34,,true
5200933183,189.34,,true
5200933184,189.34,,true
5200933185,189.34,,true
5200933186,189.34,,true
5200933187,189.34,,true
5200933188,204.35,,true
5200933189,189.34,,true
5200933190,248.21,,true
5200933191,283.07,,true
5200933192,248.21,,true
5200933193,283.07,,true
5200933194,301.13,,true
5200933195,189.34,,true
5200933196,189.34,,true
5200933197,189.34,,true
5200933198,189.34,,true
5200933199,189.34,,true
5200933200,204.35,,true
5200933201,189.34,,true
5200933628,210.36,,true
5200933629,263.8,,true
5200933630,231.39,,true
5200933631,311.26,,true
5200933632,311.26,,true
5200933633,202.54,,true
5200933634,373.52,,true
5200933635,311.26,,true
5200933636,202.54,,true
5200933637,202.54,,true
5200933638,202.54,,true
5200933639,202.54,,true
5200933640,202.54,,true
5200933641,202.54,,true
5200933642,202.54,,true
5200933643,202.54,,true
5200933644,311.26,,true
5200933645,202.54,,true
5200933646,202.54,,true
5200933647,202.54,,true
5200933648,202.54,,true
5200933649,202.54,,true
5200933650,231.39,,true
5200933651,202.54,,true
5200933652,202.54,,true
5200933653,202.54,,true
5200933654,202.54,,true
5200933655,202.54,,true
5200931060,147.29,29.67,true
5200931131,79.44,,true
5200931371,15.71,3.16,true
5200931372,19.36,3.9,true
5200931373,18.07,3.64,true
5200931374,22.24,4.48,true
5200931375,36.49,7.35,true
5200931426,43.07,,true
5200931428,34.79,,true
5200931431,28.39,,true
5200931561,500.45,100.8,true
5200931755,543.52,109.47,true
5200931758,562.42,113.28,true
5200931865,479.49,,true
5200931895,54.91,11.06,true
5200931919,27.98,5.64,true
5200932036,134.09,,true
5200932079,43.99,,true
5200932245,204.11,,true
5200933086,301.13,,true
5200933087,189.34,,true
5200933088,189.34,,true
5200933089,248.21,,true
5200933090,189.34,,true
5200933091,189.34,,true
5200933092,189.34,,true
5200933093,189.34,,true
5200933094,262.36,,true
5200933095,248.21,,true
5200933096,204.35,,true
5200933097,189.34,,true
5200933098,283.07,,true
5200933099,189.34,,true
5200933100,204.35,,true
5200933101,283.07,,true
5200933102,189.34,,true
5200933103,248.21,,true
5200933104,283.07,,true
5200933105,189.34,,true
5200933106,189.34,,true
5200933107,301.13,,true
5200933108,189.34,,true
5200933109,189.34,,true
5200933110,283.07,,true
5200933111,189.34,,true
5200933112,204.35,,true
5200933113,283.07,,true
5200933114,189.34,,true
5200933202,189.34,,true
5200933203,204.35,,true
5200933204,189.34,,true
5200933205,189.34,,true
5200933206,189.34,,true
5200933207,189.34,,true
5200933208,189.34,,true
5200933209,248.21,,true
5200933210,189.34,,true
5200933211,189.34,,true
5200933212,283.07,,true
5200933213,189.34,,true
5200933214,189.34,,true
5200933215,204.35,,true
5200933216,189.34,,true
5200933217,189.34,,true
5200933218,204.35,,true
5200933219,189.34,,true
5200933220,189.34,,true
5200933221,204.35,,true
5200933222,189.34,,true
5200933223,189.34,,true
5200933224,204.35,,true
5200933225,204.35,,true
5200933226,204.35,,true
5200933227,248.21,,true
5200933228,189.34,,true
5200933229,189.34,,true
5200933230,189.34,,true
5200933656,210.36,,true
5200933657,202.54,,true
5200933658,210.36,,true
5200933659,210.36,,true
5200933660,210.36,,true
5200933661,231.39,,true
5200933662,311.26,,true
5200933663,202.54,,true
5200933664,202.54,,true
5200933665,202.54,,true
5200933666,202.54,,true
5200933667,202.54,,true
5200933668,202.54,,true
5200933669,202.54,,true
5200933670,202.54,,true
5200933671,202.54,,true
5200933672,202.54,,true
5200933673,202.54,,true
5200933674,202.54,,true
5200933675,202.54,,true
5200933676,202.54,,true
5200933677,202.54,,true
5200933678,202.54,,true
5200933679,202.54,,true
5200933680,202.54,,true
5200933681,202.54,,true
5200933682,202.54,,true
5200933683,202.54,,true
5200932271,52.79,,true
5200932325,202.54,,true
5200932326,202.54,,true
5200932330,202.54,,true
5200932331,202.54,,true
5200932332,202.54,,true
5200932333,202.54,,true
5200932334,202.54,,true
5200932335,202.54,,true
5200932336,202.54,,true
5200932337,231.39,,true
5200932338,202.54,,true
5200932339,210.36,,true
5200932340,202.54,,true
5200932341,202.54,,true
5200932342,202.54,,true
5200932343,202.54,,true
5200932344,210.36,,true
5200932345,231.39,,true
5200932346,202.54,,true
5200932347,210.36,,true
5200932348,231.39,,true
5200932349,311.26,,true
5200932350,311.26,,true
5200932351,311.26,,true
5200932352,202.54,,true
5200932353,202.54,,true
5200932354,202.54,,true
5200933115,189.34,,true
5200933116,248.21,,true
5200933117,189.34,,true
5200933118,189.34,,true
5200933119,189.34,,true
5200933120,204.35,,true
5200933121,189.34,,true
5200933122,204.35,,true
5200933123,189.34,,true
5200933124,189.34,,true
5200933125,189.34,,true
5200933126,189.34,,true
5200933127,189.34,,true
5200933128,204.35,,true
5200933129,189.34,,true
5200933130,189.34,,true
5200933131,189.34,,true
5200933132,189.34,,true
5200933133,189.34,,true
5200933134,189.34,,true
5200933135,189.34,,true
5200933136,189.34,,true
5200933137,204.35,,true
5200933138,189.34,,true
5200933139,204.35,,true
5200933140,248.21,,true
5200933141,189.34,,true
5200933142,189.34,,true
5200933143,248.21,,true
5200933231,189.34,,true
5200933232,189.34,,true
5200933233,189.34,,true
5200933234,189.34,,true
5200933235,189.34,,true
5200933236,189.34,,true
5200933237,189.34,,true
5200933238,189.34,,true
5200933239,204.35,,true
5200933240,189.34,,true
5200933241,204.35,,true
5200933242,248.21,,true
5200933243,189.34,,true
5200933244,204.35,,true
5200933245,204.35,,true
5200933246,189.34,,true
5200933247,189.34,,true
5200933248,204.35,,true
5200933249,189.34,,true
5200933250,189.34,,true
5200933251,248.21,,true
5200933252,189.34,,true
5200933253,248.21,,true
5200933254,262.36,,true
5200933255,189.34,,true
5200933256,204.35,,true
5200933257,283.07,,true
5200933258,248.21,,true
5200933259,301.13,,true
5200933684,202.54,,true
5200933685,202.54,,true
5200933686,202.54,,true
5200933687,202.54,,true
5200933688,202.54,,true
5200933689,202.54,,true
5200933690,202.54,,true
5200933691,202.54,,true
5200933692,202.54,,true
5200933693,202.54,,true
5200933694,202.54,,true
5200933695,210.36,,true
5200933696,202.54,,true
5200933697,202.54,,true
5200933698,210.36,,true
5200933699,202.54,,true
5200933700,202.54,,true
5200933701,231.39,,true
5200933702,202.54,,true
5200933703,210.36,,true
5200933704,210.36,,true
5200933705,210.36,,true
5200933706,231.39,,true
5200933707,263.8,,true
5200933708,202.54,,true
5200933709,202.54,,true
5200933710,202.54,,true
5200933711,202.54,,true
5200932355,202.54,,true
5200932356,202.54,,true
5200932357,202.54,,true
5200932358,202.54,,true
5200932359,210.36,,true
5200932360,231.39,,true
5200932361,202.54,,true
5200932362,202.54,,true
5200932363,231.39,,true
5200932364,202.54,,true
5200932365,210.36,,true
5200932366,311.26,,true
